OPIS_ID|OPIS_DANE|OPIS_AUTOR|OPIS_TYTUL|OPIS_WYDAWCA|OPIS_MWYD|OPIS_RWYD|ZKS_SYGNAT|RKS_TEKST
4172|001  amol2000080  a821.111(73)-3100  a10435245  aSprawa RembrandtacDaniel Silva ; przeł. Wojciech Jędruszek260  aWarszawabWarszawskie Wydawnictwo Literackie Muzac2012300  a380, [3] s.c25 cm500  aTyt. oryg.: "The Rembrandt affair" 2010700 |Silva, Daniel (1960- ).|Sprawa Rembrandta|Warszawskie Wydawnictwo Litera|Warszawa|2012|sensacja|Beletrystyka
4173|001  amol2000080  a821.111-3100  a10437245  aKawalerem byćcMike Gayle ; z jęz. ang. przeł. Magdalena Procner260  aKatowicebWydawnictwo Sonia Dragac2011300  a357, [2] s.c20 cm500  aTyt. oryg.: The importance of being a bachelor, 2010650  a|Gayle, Mike.|Kawalerem być|Wydawnictwo Sonia Draga|Katowice|2011|beletrystyka|Beletrystyka
4174|001  amol2000080  a821.111-3100  a10439245  aMów do mnie jeszczecAdele Parks ; z jęz. ang. przeł. Magdalena Procner260  aKatowicebWydawnictwo Sonia Dragac2010300  a494, [2] s.c20 cm650  a116700  a10438920  a978-83-7508-245-6|Parks, Adele.|Mów do mnie jeszcze|Wydawnictwo Sonia Draga|Katowice|2010|beletrystyka|Beletrystyka
4175|001  amol2000080  a821.162.1-3100  a10440245  aAgentcManuela Gretkowska260  aWarszawabŚwiat Książki - Weltbild Polskac2012300  a219, [2] s.c22 cm440  a95xv650  a1920  a978-83-7799-920-2|Gretkowska, Manuela (1964- ).|Agent|Świat Książki - Weltbild Polsk|Warszawa|2012|beletrystyka|Beletrystyka
4176|001  amol2000080  a821.111(73)-3100  a7431245  aPolisa śmiercicRobin Cook ; z ang. przeł. Aleksandra Górska260  aPoznańb"Rebis"c2012300  a459 [1] s.c20 cm650  a3920  a9788375108606|Cook, Robin (1940- ).|Polisa śmierci|"Rebis"|Poznań|2012|sensacja|Beletrystyka
4177|001  amol2000080  a821.111-3100  a6178245  aNiedokończone opowieścicJ. R. R. Tolkien ; przekł. Radosław Kot250  aWyd. 8260  aWarszawabAmberc2011300  a602, [5] s.bmapyc18 cm440  a520xv650  a116700  a8399920  a83-241-2008-4|Tolkien, J. R. R. (1892-1973).|Niedokończone opowieści|Amber|Warszawa|2011|fantastyka|Beletrystyka
4178|001  amol2000080  a821.111(73)-3100  a6132245  aNieodparta siłacDanielle Steel ; przekł. Maciejka Mazan260  aWarszawab"Amber"c2000300  a206, [2] s.c21 cm440  a215xv650  a15700  a6205920  a83-7245-314-4|Steel, Danielle.|Nieodparta siła|"Amber"|Warszawa|2000|beletrystyka|Beletrystyka
4179|001  amol2000080  a821.112.2-3100  a10441245  aNierządnicacIny Lorentz ; z jęz. niem. przeł. Marta Archman250  aWyd. 2260  aKatowicebWydawnictwo Sonia Dragac2011300  a448 s.c19 cm500  aTyt. oryg.: "Die Wanderhure" 2004. Na książce pseud. |Lorentz, Iny.|Nierządnica|Wydawnictwo Sonia Draga|Katowice|2011|beletrystyka|Beletrystyka
4180|001  amol2000080  a821.111(73)-3100  a10443245  aMiłość i inne mitycAyelet Waldman ; przeł. z ang. Urszula Gardner260  aPoznańbWydawnictwo "Książnica" Oddział Publicatccop. 2011300  a373 s.c20 cm650  a3700  a10444920  a978-83-245-7871-9|Waldman, Ayelet (1964- ).|Miłość i inne mity|Wydawnictwo "Książnica" Oddzia|Poznań|cop. 2011|beletrystyka|Beletrystyka
4231|001  amol2000080  a821.162.1-2100  a5938245  aDziadycAdam Mickiewicz ; oprac. Wojciech Rzehak250  aWyd. 2 rozszerz. i uzup.260  aKrakówbGregc2011300  a290 s.bil.c21 cm440  a51xv650  a391700  a6167920  a978-83-7327-183-8|Mickiewicz, Adam (1798-1855).|Dziady|Greg|Kraków|2011|lektury|Lektury
4232|001  amol2000080  a821.162.1-3100  a6913245  aPrzedwiośniecStefan Żeromski ; oprac. Monika Głogowska260  aKrakówb"Zielona Sowa"ccop. 2009300  a260, [4] s.c21 cm440  a51xv650  a16920  a83-7389-353-9|Żeromski, Stefan (1864-1925).|Przedwiośnie|"Zielona Sowa"|Kraków|cop. 2009|lektury|Lektury
4226|001  amol2000080  a821.162.1-3100  a6165245  aLalkacBolesław Prus ; oprac. Anna Popławska, Katarzyna Duda-Kaptur250  aWyd. 2 rozszerz. i uzup.260  aKrakówbGregc2012300  a676 s.c21 cm440  a51xv650  a869700  a5963700  a9899920  a9|Prus, Bolesław (1847-1912).|Lalka|Greg|Kraków|2012|lektury|Lektury
4233|001  amol2000080  a373.3+373.5](438)"19":943.8.082.2100  a6074245  aTajne nauczanie w Tarnowskiem w latach 1939-1945cCzesław Sterkowicz260  aTarnówbTowarzystwo Przyjaciół Ziemi Tarnowskiejc1985300  a232 s.bfot., portr.c21 cm500  aBibliogr.|Sterkowicz, Czesław.|Tajne nauczanie w Tarnowskiem w latach 1939-1945|Towarzystwo Przyjaciół Ziemi T|Tarnów|1985|tarnoviana|Naukowe i popularnonaukowe
4225|001  amol2000080  a821.162.1-2100  a4866245  aSzewcycStanisław Ignacy Witkiewicz ; oprac. Wojciech Rzehak260  aKrakówbGreg300  a96 s.bil.c21 cm440  a19xv650  a325700  a6167920  a83-88435-95-7|Witkiewicz, Stanisław Ignacy (1885-1939)|Szewcy|Greg|Kraków||lektury|Lektury
4234|001  amol2000080  a820(73)-3100  a10484245  aAksamitne pazurkicErle Stanley Gardner ; przeł. [z ang.] Krzysztof Zarzecki ; posłowiem opatrzył Marek Wydmuch250  a[Wyd. 3]260  aWarszawab"Iskry"c1988300  a277, [3] s.c17 cm440  a361xv500 |Gardner, Erle Stanley (1889-1970).|Aksamitne pazurki|"Iskry"|Warszawa|1988|kryminał|Beletrystyka
4235|001  amol2000080  a884-3100  a10100245  aImagocWiktor ŻwikiewicznT. 2260  aKatowicebKrajowa Agencja Wydawniczac1985300  a290, [2] s.c17 cm500  aTzw. seria: Fantazja, Przygoda, Rozrywka"650  a2754920  a83-03-01083-2 |Żwikiewicz, Wiktor (1950- ).|Imago|Krajowa Agencja Wydawnicza|Katowice|1985|fantastyka|Beletrystyka
4224|001  amol2000080  a929(438)"19"A/Z:884(091)"19"A/Z100  a9205245  aWitold GombrowiczcTadeusz Kępińskin[1]pStudium portretowe260  aKrakówbWydaw. Literackiec1988300  a412, [3] s.c20 cm650  a1221920  a83-08-01904-8 (t. 1)|Kępiński, Tadeusz (1903- ).|Witold Gombrowicz|Wydaw. Literackie|Kraków|1988|biografie|Naukowe i popularnonaukowe
4227|001  amol2000080  a884-93100  a10481245  aDom w rzececZofia Bogusławska ; [il. Cyprian Kościelniak]250  a[Wyd. 3]260  aWarszawabLudowa Spółdzielnia Wydawniczac1986300  a120, [4] s.brys.c21 cm650  a1049700  a10144920  a83-205-3682-0|Bogusławska, Zofia (1900-1993).|Dom w rzece|Ludowa Spółdzielnia Wydawnicza|Warszawa|1986|powieść młodzieżowa|Beletrystyka
4236|001  amol2000080  a820-1100  a7094245  aGiaurcGeorge Gordon Byron ; przekł. [z ang.] Adama Mickiewicza ; oprac. Stefan Treugutt250  a[Wyd. 3]260  aWarszawabPańst. Instytut Wydawniczyc1986300  a82, [2] s.c21 cm500  aTzw. "Seria Kieszonkowa|Byron, George Gordon Byron (1788-1824).|Giaur|Państ. Instytut Wydawniczy|Warszawa|1986|lektury|Lektury
4223|001  amol2000080  a821.111(94)-3100  a8242245  aZwiadowcycJohn Flanagan ; przł. Jacek DrewnowskinKs. 11pZaginione historie260  aWarszawabJaguarc2012300  a510 [2] s.c21 cm650  a800700  a10480920  a978-83-7686-120-3|Flanagan, John|Zwiadowcy|Jaguar|Warszawa|2012|fantastyka|Beletrystyka
4324|001  amol2000100  a10583245  aKwalifikacja E.12. Montaż i eksploatacja komputerów osobistych oraz urządzeń peryferyjnychcTomasz Kowalski260  aGliwicebHelionc2012300  a520 s.bil.c24 cm650  a1252920  a978-83-246-5103-0|Kowalski, Tomasz |Kwalifikacja E.12. Montaż i eksploatacja komputeró|Helion|Gliwice|2012|komputery|Naukowe i popularnonaukowe
4814|001  amol2000080  a821.162.1-3100  a9386245  aŁawka czyli Opowieść o miłości, która obraziła BogacKatarzyna Rosicka-Jaczyńska ; [rys. Katarzyna Zygadlewicz]260  aBrzezia ŁąkabWydawnictwo Poligrafccop. 2012300  a159, [1] s.bil.c21 cm500  aT|Rosicka-Jaczyńska, Katarzyna.|Ławka czyli Opowieść o miłości, która obraziła Bog|Wydawnictwo Poligraf|Brzezia Łąka|cop. 2012|beletrystyka|Beletrystyka
4815|001  amol2000080  a821.111(71)-3:929-052(47+57)"17"100  a6333245  aKatarzyna Wielkabgra o władzęcEwa Stachniak ; tł. autoryz. z jęz. ang. Ewa Rajewska260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2012300  a505, [6] s.c21 cm440  a519
x
v
|Stachniak, Ewa (1952- ).|Katarzyna Wielka : gra o władzę|Społeczny Instytut Wydawniczy |Kraków|2012|beletrystyka|Beletrystyka
4816|001  amol2000080  a821-111(94)-93100  a8242245  aDrużynacJohn Flanagan ; przeł. Zuzanna ByczeknT. 1pWyrzutki260  aWarszawabWydawnictwo Jaguarc2012300  a439 [1] s.c30 cm650  a800700  a11069920  a978-83-7686-117-3|Flanagan, John|Drużyna|Wydawnictwo Jaguar|Warszawa|2012|fantastyka|Beletrystyka
4817|001  amol2000080  a821.111(94)-93100  a8242245  aDrużynacJohn Flanagan ; przeł. Zuzanna ByczeknT. 2pNajeźdźcy260  aWarszawabWydawnictwo Jaguarc2012300  a437 [1] s.c20 cm650  a800700  a11070920  a978-83-7686-123-4|Flanagan, John|Drużyna|Wydawnictwo Jaguar|Warszawa|2012|fantastyka|Beletrystyka
4818|001  amol2000080  a821.162.1-3100  a7292245  aRóża z WolskichcMałgorzata Gutowska-Adamczyk260  aWarszawabWydawnictwo "Nasza Księgarnia"c2012300  a464, [1] s.c21 cm440  a571xvcz. 1920  a978-83-10-12176-9|Gutowska-Adamczyk, Małgorzata.|Róża z Wolskich|Wydawnictwo "Nasza Księgarnia"|Warszawa|2012|beletrystyka|Beletrystyka
4819|001  amol2000080  a821.162.1-93100  a2213245  aMcdusiacMałgorzata Musierowicz260  aŁódźbAkapit Pressc2012300  a291 [4] s.bil.c20 cm650  a182920  a978-62199-93-8|Musierowicz, Małgorzata (1945- )|Mcdusia|Akapit Press|Łódź|2012|powieść młodzieżowa|Beletrystyka
5489|001  amol2000080  a821.162.1-3100  a11772245  aAlibi na szczęściecAnna Ficner-Ogonowska260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2012300  a652, [3] s.c21 cm650  a1700  a11409920  a978-83-240-2247-2|Ficner-Ogonowska, Anna.|Alibi na szczęście|Społeczny Instytut Wydawniczy |Kraków|2012|beletrystyka|Beletrystyka
5490|001  amol2000080  a821.111(94)-93100  a8242245  aDrużynacJohn Flanagan ; przeł. Zuzanna ByczeknT. 3pPościg260  aWarszawabJaguarc2012300  a408 s.c20 cm650  a800920  a978-83-7686-177-7|Flanagan, John|Drużyna|Jaguar|Warszawa|2012|fantastyka|Lektury
5491|001  amol2000080  a884.162.1-3100  a9375245  aZima w SiedliskucJanusz Majewski260  aWarszawabMarginesyc2012300  a285 [3] s.bil.c21 cm650  a1920  a978-83-63656-00-3|Majewski, Janusz|Zima w Siedlisku|Marginesy|Warszawa|2012|beletrystyka|Beletrystyka
5492|001  amol2000080  a884.162.1-3100  a7919245  aCudze polecJan Grzegorczyk 260  aPoznańbZysk i S-kac2012300  a383 [3] s.bil.c21 cm650  a1920  a978-83-7506-166-6|Grzegorczyk, Jan (1959- ).|Cudze pole|Zysk i S-ka|Poznań|2012|beletrystyka|Beletrystyka
5493|001  amol2000100  a7919245  aAdieucJan Grzegorczyk 260  aPoznańbZysk i S-kac2012300  a297 [7]bil.c21 cm650  a1|Grzegorczyk, Jan (1959- ).|Adieu|Zysk i S-ka|Poznań|2012|beletrystyka|Beletrystyka
5900|001  amol2000080  a884.162.1-3100  a7919245  aTruflecJan Grzegorczyk 250  aWyd. 2 popr.260  aPoznańbZysk i S-ka Wydawnictwoc[2013]300  a352 [6] s.bil.c21 cm650  a1920  a978-83-7506-117-8|Grzegorczyk, Jan (1959- ).|Trufle|Zysk i S-ka Wydawnictwo|Poznań|[2013]|beletrystyka|Lektury
5901|001  amol2000080  a821.111(73)-3100  a7294245  aWojna w blasku dniacPeter V. Brett ; przeł. Marcin Mortka260  aLublinbFabryka Słówc2013300  a677 [6]c21 cm650  a800920  a978-83-7574-850-5|Brett, Peter V. (1973- ).|Wojna w blasku dnia|Fabryka Słów|Lublin|2013|fantastyka|Beletrystyka
6077|001  amol2000080  a662.76:621.64](438)"18/20"(02.025.2)100  a12301245  aMonografia tarnowskiego gazownictwab130 lat tarnowskiego gazownictwa 1877-2007c[zespół red. pod przewodnictwem Mieczysława Menżyńskiego]260  aTarnów
bOddział Tarnowski PZITS
|Menżyński, Mieczysław. Red.|Monografia tarnowskiego gazownictwa : 130 lat tarn|Oddział Tarnowski PZITS|Tarnów|2008|tarnoviana|Naukowe i popularnonaukowe
6078|001  amol2000080  a272-732.2100  a12302245  aOjciec Święty w Tarnowiebniezapomniane przeżycia sprzed 25 latcMieczysław Menżyński260  aTarnówbOddział Tarnowski Polskiego Zrzeszenia Inżynierów i Techników Sanitarnychc2012300  a94 s.
bil. (w tym|Menżyński, Mieczysław.|Ojciec Święty w Tarnowie : niezapomniane przeżycia|Oddział Tarnowski Polskiego Zr|Tarnów|2012|tarnoviana|Inne
6316|001  amol2000080  a159.9-055.5:37.018.1100  a12531245  a7 nawyków szczęśliwej rodzinycStephen R. Covey ; przeł. Bożena Jóźwiak250  aWyd. 1., (dodr.)260  aPoznańbDom Wydawniczy Rebisc2012300  a549 s.bil.c23 cm500  aTyt. oryg.: "The 7 habi|Covey, Stephen R. (1932-2012).|7 nawyków szczęśliwej rodziny|Dom Wydawniczy Rebis|Poznań|2012|psychologia|Naukowe i popularnonaukowe
6317|001  amol2000080  a821.162.1-3100  a10432245  aZaradnacBeata Kępińska260  aPoznańbZysk i S-ka Wydawnictwoc2012300  a398 [1] s.c21 cm650  a1920  a978-83-7785-054-1|Kępińska, Beata|Zaradna|Zysk i S-ka Wydawnictwo|Poznań|2012|beletrystyka|Beletrystyka
6318|001  amol2000080  a821.162.1-3:929-052(438)"19"100  a6497245  aSergiusz, Czesław, JadwigacMaria Nurowska260  aWarszawabWydawnictwo W.A.B. - Grupa Wydawnicza Foksalccop. 2013300  a253, [1] s.bil.c20 cm650  a1127650  a4485700  a1253292|Nurowska, Maria (1944- ).|Sergiusz, Czesław, Jadwiga|Wydawnictwo W.A.B. - Grupa Wyd|Warszawa|cop. 2013|beletrystyka|Naukowe i popularnonaukowe
6320|001  amol2000080  a821.162.1-3100  a11772245  aKrok do szczęściacAnna Ficner-Ogonowska260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2012300  a414, [2] s.c21 cm650  a1700  a11409920  a978-83-240-2219-9|Ficner-Ogonowska, Anna.|Krok do szczęścia|Społeczny Instytut Wydawniczy |Kraków|2012|beletrystyka|Beletrystyka
6328|001  amol2000100  a12540245  aKorzenie niebioscTullio, Avoledo ; z wł. przeł. Piotr Drzymała260  aKrakówbInsignis Mediac2013300  a572 [36] s.bil.c21 cm650  a2754700  a12541920  a978-83-63944-08-7|Avoledo, Tullio|Korzenie niebios|Insignis Media|Kraków|2013|fantastyka|Beletrystyka
6329|001  amol2000080  a821.162.1-3100  a5547245  aTrochę większy poniedziałekcKatarzyna Grochola260  aKrakówbWydaw. Literackiec2013300  a304 [23] s.c20 cm650  a1920  a978-83-08-05171-9|Grochola, Katarzyna (1957- )|Trochę większy poniedziałek|Wydaw. Literackie|Kraków|2013|beletrystyka|Beletrystyka
6330|001  amol2000080  a821.162.1-3100  a12542245  aWytwórnia wód gazowanychcDorota Combrzyńska-Nogala260  a[Warszawa]bWydawnictwo MGccop. 2012300  a495, [1] s.c21 cm650  a1700  a11409920  a978-83-7779-066-3|Combrzyńska-Nogala, Dorota.|Wytwórnia wód gazowanych|Wydawnictwo MG|[Warszawa]|cop. 2012|beletrystyka|Beletrystyka
6356|001  amol2000080  a821.162.1-2100  a7096245  aWeselecStanisław Wyspiański ; oprac. Tamara Cieśla260  aKrakówb"Zielona Sowa"300  a220 [4] s.c21 cm440  a51xv650  a325700  a6724920  a83-7220-568-X|Wyspiański, Stanisław (1869-1907).|Wesele|"Zielona Sowa"|Kraków||lektury|Lektury
556|001  amol2000080  a821.132.1-2100  a7096245  aWeselecStanisław Wyspiański260  aKrakówbGregc2006300  a221 s.c20 cm650  a325920  a83-7327-164-3|Wyspiański, Stanisław (1869-1907).|Wesele|Greg|Kraków|2006|lektury|Lektury
4590|001  amol2000080  a884-2100  a6638245  aKordiancJuliusz Słowacki ; wstęp i przypisy Mieczysław Inglot260  aWrocław [etc.]bZakład Narodowy im. Ossolińskichc1985300  a171, [2] s.c21 cm440  a122xv650  a1689650  a391700  a10857920  a8|Słowacki, Juliusz (1809-1849).|Kordian|Zakład Narodowy im. Ossoliński|Wrocław [etc.]|1985|lektury|Lektury
1320|001  amol2000080  a943.8.082.21(=924)"1943":933(438):940.531.8:617(438)100  a6363245  aZdążyć przed Panem BogiemcHanna Krall250  a[Wyd. 4]260  aWarszawab"Gamma"c1992300  a138 s.c17 cm650  a1346650  a1347650  a1348650  a1349920  a8|Krall, Hanna (1935- ).|Zdążyć przed Panem Bogiem|"Gamma"|Warszawa|1992|lektury|Lektury
6357|001  amol2000080  a884-1100  a8677245  aWybór wierszycEdward Stachura ; wybór i wstęp Ziemowit Fedecki260  aWarszawabMłodzieżowa Agencja Wydawniczac1982300  a172 s.c19 cm650  a293700  a12571700  a11409920  a83-203-1671-5|Stachura, Edward (1937-1979).|Wybór wierszy|Młodzieżowa Agencja Wydawnicza|Warszawa|1982|poezja|Beletrystyka
4994|001  amol2000080  a820-2100  a7780245  aMakbetcWiliam Szekspir ; [przeł. z ang. Józef Paszkowski ; posł. oprac. Irena Janicka ; przypisy oprac. Jadwiga Dudkiewicz]250  aWyd. 3260  aŁódźbWydaw. Łódzkiec1984300  a168, [4] s.c20 cm650  a693
|Shakespeare, William (1564-1616).|Makbet|Wydaw. Łódzkie|Łódź|1984|lektury|Lektury
6358|001  amol2000100  a5961245  aJądro ciemnościcJoseph Conrad ; oprac. Anna Popławska260  aKrakówbGregc2011300  a95 s.c21 cm650  a71700  a5963920  a978-83-7517-113-6|Conrad, Joseph (1857-1924).|Jądro ciemności|Greg|Kraków|2011|lektury|Lektury
3681|001  amol2000080  a821.161.1-3100  a5964245  aZbrodnia i karacFedor Mihajlovic Dostoevskij ; oprac. Katarzyna Duda-Kaptur, Zbigniew Podgórzec250  aWyd. 2 rozszerz. i uzup.260  aKrakówbGregc2012300  a496 s.bil.c20 cm440  a51xv650  a73|Dostoevskij, Fedor Mihajlovič (1821-1881).|Zbrodnia i kara|Greg|Kraków|2012|lektury|Lektury
6359|001  amol2000080  a75.071(084.11):929](438)"18/19"A/Z100  a12572245  aJózef BrandtcTeresa Sowińska260  aWarszawabKrajowa Agencja Wydawniczac1984300  a46, [2] s.bil. (w tym kolor.), fot., portr.c15 cm440  a687xv650  a4513650  a41999|Sowińska, Teresa (1947- ).|Józef Brandt|Krajowa Agencja Wydawnicza|Warszawa|1984|malarstwo|Naukowe i popularnonaukowe
5516|001  amol2000080  a860(82)-3100  a10966245  aKsiążka dla ManuelacJulio Cortázar ; przeł. [z hisz.] Zofia Chądzyńska; [posł. Henryk Czubała]260  aKrakówbWydaw. Literackiec1980300  a372, [4] s.b4 il. 3 tab.c20 cm440  a488xv650  a351970|Cortázar, Julio (1914-1984).|Książka dla Manuela|Wydaw. Literackie|Kraków|1980|beletrystyka|Beletrystyka
6360|001  amol2000080  a791.43(438)(091)100  a12573245  aHistoria filmu polskiegocPolska Akademia Nauk. Instytut Sztuki. Zakład Filmu, Telewizji i Kultury Masowej / red. nauk. Rafał Marszałek ; [aut.] Bogumił Drozdowski [et al.]nT. 5p1962-1967260  aW|Marszałek, Rafał (1940- ). Red.|Historia filmu polskiego|Wydawnictwa Artystyczne i Film|Warszawa|1985|film|Naukowe i popularnonaukowe
5040|001  amol2000080  a821.112.2-3100  a5982245  aCierpienia młodego WerteracJohann Wolfgang Goethe ; [przekł. Franciszek Mirandola]260  aKrakówb"Zielona Sowa"c1999300  a99 s.c21 cm500  aTyt. oryg. : Die Leiden des jungen Werthers650  a8370|Goethe, Johann Wolfgang von (1749-1832).|Cierpienia młodego Wertera|"Zielona Sowa"|Kraków|1999|lektury|Lektury
5032|001  amol2000080  a929(73)A/Z]"17/18":973100  a11279245  aTomasz JeffersoncZofia Libiszowska260  aWrocław [etc.]bZakład Narodowy im. Ossolińskichc1984300  a302, [3] s., [24] s. tabl.c22 cm650  a3732920  a83-04-01782-2|Libiszowska, Zofia (1918-2000).|Tomasz Jefferson|Zakład Narodowy im. Ossoliński|Wrocław [etc.]|1984|biografie|Naukowe i popularnonaukowe
5283|001  amol2000100  a11546245  aPolski ubiór do 1864 rokucMagdalena Bartkiewicz260  aWrocławbZakł. Nar. im. Ossolińskichc1979300  a146, [2] s., [86] s. tabl., [7] k. tabl.bportr., rys.c19 x 22 cm440  a612xv500  aBibliogr. s. 134-138650  |Bartkiewicz, Magdalena.|Polski ubiór do 1864 roku|Zakł. Nar. im. Ossolińskich|Wrocław|1979|etnografia|Naukowe i popularnonaukowe
6361|001  amol2000080  a821.111(73)-3100  a7294245  aWojna w blasku dniacPeter V. Brett ; przeł. Marcin  Mortka ; [il. Dominik Broniek]nKs. 2260  aLublinbFabryka Słów Wydawnictwoc2013300  a524, [4] s.bil.c21 cm500  aTyt. oryg.: "The daylight w|Brett, Peter V. (1973- ).|Wojna w blasku dnia|Fabryka Słów Wydawnictwo|Lublin|2013|fantastyka|Beletrystyka
6362|001  amol2000080  a821.162.1-3100  a11772245  aZgoda na szczęściecAnna Ficner-Ogonowska260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2013300  a565, [11] s.c21 cm650  a1700  a12532920  a978-83-240-2034-8|Ficner-Ogonowska, Anna.|Zgoda na szczęście|Społeczny Instytut Wydawniczy |Kraków|2013|beletrystyka|Beletrystyka
6363|001  amol2000080  a54:53:929-051(438)"19"100  a12575245  aMaria Skłodowska-Curie i jej córkibopowieść o najsłynniejszej w dziejach rodzinie naukowcówcShelley Emling ; przeł. Wojciech Górnaś260  aWarszawa
bWarszawskie Wydawnictwo Literackie Muza
c|Emling, Shelley (1962- ).|Maria Skłodowska-Curie i jej córki : opowieść o na|Warszawskie Wydawnictwo Litera|Warszawa|2013|biografie|Naukowe i popularnonaukowe
6507|001  amol2000080  a821.162.1-3100  a6874245  aBicz BożycJacek Piekara ; il. Dominik Broniek250  aWyd. 2260  aLublinbFabryka Słówc2012300  a483, [13] s.bil.c20 cm440  a693xv650  a800700  a6431700  a12730920  a978-83-7574-748-5|Piekara, Jacek (1965- ).|Bicz Boży|Fabryka Słów|Lublin|2012|fantastyka|Beletrystyka
6508|001  amol2000080  a821.162.1-3100  a6874245  aSługa BożycJacek Piekara ; il. Dominik Broniek250  aWyd. 6260  aLublinbFabryka Słówc2012300  a398, [2] s.bil.c21 cm440  a694xv5650  a800700  a6431700  a12730920  a978-83-7574-701-0
|Piekara, Jacek (1965- ).|Sługa Boży|Fabryka Słów|Lublin|2012|fantastyka|Beletrystyka
6509|001  amol2000080  a821.162.1-3100  a6874245  aMłot na czarownicecJacek Piekara ; il. Dominik Broniek250  aWyd. 3260  aLublinbFabryka Słówc2011300  a366, [2] s.bil.c21 cm440  a129xv650  a800700  a6431700  a12731920  a978-83-7574|Piekara, Jacek (1965- ).|Młot na czarownice|Fabryka Słów|Lublin|2011|fantastyka|Beletrystyka
6510|001  amol2000080  a821.162.1-3100  a6874245  aŁowcy duszcJacek Piekara ; il. Dominik Broniek250  aWyd. 5260  aLublinbFabryka Słówc2012300  a411, [5] s.bil.c21 cm440  a694xv8650  a800700  a6431700  a12730920  a978-83-7574-713-3
|Piekara, Jacek (1965- ).|Łowcy dusz|Fabryka Słów|Lublin|2012|fantastyka|Beletrystyka
6723|001  amol2000080  a821.162.1-3100  a6165245  aLalkacBolesław Prus [pseud.] ; oprac. Anna Popławska, Katarzyna Duda-Kaptur250  aEyd. 2 rozszerz. i uzup.260  aKrakówbGregc2013300  a676 s.c21 cm650  a869920  a978-83-7327-186-9|Prus, Bolesław (1847-1912).|Lalka|Greg|Kraków|2013|lektury|Lektury
